0.36208,0.15080,
0.36208,0.14765,
0.36076,0.14137,
0.36182,0.13509,
0.36244,0.13195,
0.36332,0.12881,
0.36428,0.12566,
0.36525,0.12566,
0.36587,0.12252,
0.36701,0.12252,
0.36763,0.11938,
0.36851,0.11938,
0.36903,0.11624,
0.36956,0.11310,
0.36983,0.10996,
0.37000,0.10996,
0.36965,0.10367,
0.36965,0.10053,
0.36921,0.09739,
0.36851,0.09425,
0.36771,0.08796,
0.36710,0.08482,
0.36604,0.07854,
0.36525,0.07540,
0.36420,0.06911,
0.36340,0.06283,
0.36244,0.05655,
0.36156,0.05341,
0.36050,0.04712,
0.35971,0.04084,
0.35883,0.03456,
0.35813,0.03142,
0.35733,0.02513,
0.35681,0.02199,
0.35619,0.01885,
0.35566,0.01257,
0.35540,0.00942,
0.35505,0.00628,
0.35487,0.00314,
0.35478,0.00314,
0.35461,0.00000,
0.35461,-0.00314,
0.35487,-0.00314,
0.35522,-0.00314,
0.35557,-0.00314,
0.35619,-0.00314,
0.35698,-0.00314,
0.35795,0.00000,
0.35900,0.00000,
0.36032,0.00314,
0.36164,0.00628,
0.36314,0.00942,
0.36472,0.01257,
0.36631,0.01571,
0.36807,0.01885,
0.36983,0.02513,
0.37150,0.02827,
0.37326,0.03142,
0.37493,0.03456,
0.37669,0.04084,
0.37818,0.04398,
0.37977,0.04712,
0.38117,0.04712,
0.38267,0.05027,
0.38399,0.05341,
0.38522,0.05655,
0.38636,0.05969,
0.38733,0.06283,
0.38821,0.06283,
0.38909,0.06597,
0.38971,0.06597,
0.39032,0.06597,
0.39085,0.06911,
0.39111,0.06911,
0.39129,0.06911,
0.39147,0.06911,
0.39147,0.06911,
0.39129,0.06597,
0.39120,0.06597,
0.39085,0.06597,
0.39041,0.06283,
0.39006,0.06283,
0.38953,0.05969,
0.38900,0.05969,
0.38839,0.05655,
0.38777,0.05341,
0.38707,0.05341,
0.38628,0.05027,
0.38548,0.05027,
0.38452,0.04712,
0.38364,0.04398,
0.38267,0.04398,
0.38153,0.04084,
0.38056,0.03770,
0.37941,0.03456,
0.37836,0.03142,
0.37730,0.03142,
0.37607,0.02827,
0.37493,0.02513,
0.37378,0.02199,
0.37264,0.01885,
0.37150,0.01885,
0.37018,0.01571,
0.36903,0.01257,
0.36789,0.00942,
0.36675,0.00942,
0.36551,0.00628,
0.36437,0.00314,
0.36332,0.00314,
0.36217,0.00000,
0.36103,-0.00314,
0.35997,-0.00628,
0.35900,-0.00628,
0.35804,-0.00942,
0.35716,-0.00942,
0.35619,-0.01257,
0.35540,-0.01257,
0.35452,-0.01571,
0.35381,-0.01571,
0.35302,-0.01571,
0.35232,-0.01571,
0.35162,-0.01885,
0.35109,-0.01885,
0.35047,-0.01885,
0.34994,-0.01885,
0.34942,-0.01885,
0.34898,-0.02199,
0.34862,-0.02199,
0.34827,-0.02199,
0.34801,-0.02199,
0.34774,-0.02199,
0.34757,-0.02199,
0.34748,-0.02199,
0.34739,-0.01885,
0.34722,-0.01885,
0.34713,-0.01885,
0.34704,-0.01885,
0.34704,-0.01885,
0.34704,-0.01571,
0.34695,-0.01571,
0.34695,-0.01571,
0.34695,-0.01571,
0.34695,-0.01571,
0.34704,-0.01571,
0.34713,-0.01257,
0.34713,-0.01257,
0.34713,-0.01257,
0.34722,-0.01257,
0.34722,-0.01257,
0.34730,-0.01257,
0.34730,-0.00942,
0.34730,-0.00942,
0.34730,-0.00942,
0.34730,-0.00942,
0.34739,-0.00942,
0.34739,-0.00942,
0.34739,-0.00942,
0.34739,-0.00942,
0.34748,-0.00942,
0.34757,-0.00942,
0.34757,-0.00942,
0.34774,-0.00942,
0.34792,-0.00942,
0.34810,-0.00942,
0.34836,-0.00628,
0.34854,-0.00628,
0.34880,-0.00628,
0.34906,-0.00628,
0.34933,-0.00628,
0.34968,-0.00314,
0.34994,-0.00314,
0.35030,-0.00314,
0.35074,0.00000,
0.35100,0.00000,
0.35144,0.00000,
0.35179,0.00000,
0.35223,0.00314,
0.35258,0.00314,
0.35302,0.00314,
0.35346,0.00628,
0.35390,0.00628,
0.35434,0.00628,
0.35478,0.00942,
0.35513,0.00942,
0.35557,0.00942,
0.35601,0.01257,
0.35637,0.01257,
0.35681,0.01257,
0.35725,0.01571,
0.35760,0.01571,
0.35786,0.01571,
0.35821,0.01571,
0.35848,0.01885,
0.35857,0.01885,
0.35874,0.01885,
0.35883,0.01885,
0.35883,0.01885,
0.35883,0.01885,
0.35874,0.01885,
0.35865,0.01885,
0.35857,0.01885,
0.35839,0.01571,
0.35839,0.01571,
0.35821,0.01571,
0.35813,0.01571,
0.35804,0.01571,
0.35786,0.01571,
0.35769,0.01571,
0.35751,0.01257,
0.35742,0.01257,
0.35725,0.01257,
0.35707,0.01257,
0.35689,0.01257,
0.35663,0.01257,
0.35637,0.01257,
0.35610,0.00942,
0.35593,0.00942,
0.35566,0.00942,
0.35540,0.00942,
0.35522,0.00942,
0.35496,0.00942,
0.35469,0.00942,
0.35443,0.00942,
0.35417,0.00628,
0.35399,0.00628,
0.35373,0.00628,
0.35355,0.00628,
0.35337,0.00628,
0.35320,0.00628,
0.35302,0.00628,
